time,r_LVLH_C_x,r_LVLH_C_y,r_LVLH_C_z,v_LVLH_C_x,v_LVLH_C_y,v_LVLH_C_z,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate
6.7700000000000005,1.3851477117327833,-0.1842648179771998,0.17746236162242404,-0.016928250154379272,0.002454101989034243,-0.003329847054947391,30.255265282828656,21.17110403389221,10.725952495761883,0.0,0.1,0.0
6.78,1.3849784297747942,-0.1842402750419796,0.17742906314050394,-0.016928141429415913,0.0024544850403599365,-0.0033298493263708723,30.255655581694022,21.172831608876923,10.72703315199528,0.0,0.1,0.0
6.79,1.3848091489040657,-0.18421572827625854,0.17739576463587178,-0.016928032702285642,0.002454868089225376,-0.0033298515973681107,30.256045920060725,21.17455917699672,10.72811383347023,0.0,0.1,0.0
6.8,1.3846398691206194,-0.1841911776800612,0.1773624661085318,-0.016927923972988472,0.0024552511356305128,-0.0033298538679391062,30.256436297930716,21.1762867382508,10.729194540189477,0.0,0.1,0.0
6.8100000000000005,1.384470590424477,-0.18416662325341224,0.1773291675584882,-0.01692781524152441,0.0024556341795752973,-0.0033298561380838577,30.25682671530591,21.178014292638405,10.730275272155774,0.0,0.1,0.0
6.82,1.3843013128156603,-0.1841420649963362,0.17729586898574537,-0.016927706507893478,0.002456017221059681,-0.003329858407802366,30.257217172188266,21.179741840158755,10.731356029371872,0.0,0.1,0.0
6.83,1.3841320362941905,-0.18411750290885773,0.17726257039030746,-0.016927597772095685,0.002456400260083615,-0.0033298606770946295,30.25760766857971,21.181469380811073,10.732436811840515,0.0,0.1,0.0
6.84,1.3839627608600897,-0.1840929369910014,0.1772292717721788,-0.016927489034131046,0.0024567832966470495,-0.003329862945960649,30.257998204482192,21.183196914594586,10.733517619564457,0.0,0.1,0.0
6.8500000000000005,1.3837934865133796,-0.18406836724279185,0.17719597313136362,-0.016927380293999577,0.0024571663307499363,-0.003329865214400424,30.258388779897633,21.184924441508514,10.734598452546448,0.0,0.1,0.0
6.86,1.3836242132540817,-0.18404379366425366,0.17716267446786618,-0.01692727155170129,0.0024575493623922254,-0.0033298674824139536,30.25877939482798,21.186651961552087,10.735679310789237,0.0,0.1,0.0
6.87,1.3834549410822177,-0.18401921625541143,0.17712937578169075,-0.0169271628072362,0.002457932391573869,-0.0033298697500012383,30.25917004927517,21.18837947472453,10.736760194295572,0.0,0.1,0.0
6.88,1.383285669997809,-0.18399463501628982,0.1770960770728416,-0.01692705406060432,0.002458315418294817,-0.0033298720171622775,30.259560743241142,21.190106981025068,10.737841103068204,0.0,0.1,0.0
6.890000000000001,1.383116400000878,-0.18397004994691338,0.177062778341323,-0.016926945311805663,0.002458698442555021,-0.003329874283897071,30.259951476727842,21.191834480452915,10.738922037109889,0.0,0.1,0.0
6.9,1.3829471310914456,-0.18394546104730675,0.1770294795871392,-0.016926836560840246,0.0024590814643544318,-0.003329876550205618,30.26034224973721,21.193561973007306,10.740002996423373,0.0,0.1,0.0
6.91,1.3827778632695338,-0.18392086831749452,0.17699618081029445,-0.01692672780770808,0.0024594644836930003,-0.0033298788160879187,30.260733062271157,21.19528945868747,10.74108398101141,0.0,0.1,0.0
6.92,1.3826085965351642,-0.1838962717575013,0.17696288201079302,-0.01692661905240918,0.002459847500570677,-0.0033298810815439723,30.26112391433165,21.197016937492617,10.742164990876745,0.0,0.1,0.0
6.93,1.3824393308883587,-0.18387167136735172,0.1769295831886392,-0.01692651029494356,0.002460230514987414,-0.0033298833465737797,30.261514805920626,21.198744409421984,10.74324602602214,0.0,0.1,0.0
6.94,1.3822700663291387,-0.1838470671470704,0.1768962843438372,-0.016926401535311237,0.002460613526943162,-0.003329885611177339,30.26190573704002,21.200471874474783,10.744327086450339,0.0,0.1,0.0
6.95,1.382100802857526,-0.1838224590966819,0.17686298547639134,-0.01692629277351222,0.0024609965364378707,-0.0033298878753546513,30.26229670769177,21.202199332650245,10.745408172164094,0.0,0.1,0.0
6.96,1.381931540473542,-0.18379784721621087,0.17682968658630585,-0.01692618400954652,0.0024613795434714923,-0.003329890139105716,30.26268771787782,21.2039267839476,10.746489283166161,0.0,0.1,0.0
6.97,1.3817622791772086,-0.18377323150568192,0.176796387673585,-0.01692607524341416,0.0024617625480439775,-0.0033298924024305317,30.263078767600113,21.205654228366065,10.747570419459283,0.0,0.1,0.0
6.98,1.3815930189685477,-0.18374861196511966,0.17676308873823304,-0.01692596647511515,0.0024621455501552775,-0.0033298946653290994,30.26346985686059,21.207381665904858,10.748651581046225,0.0,0.1,0.0
6.99,1.3814237598475805,-0.18372398859454867,0.17672978978025425,-0.0169258577046495,0.0024625285498053426,-0.0033298969278014188,30.263860985661175,21.209109096563218,10.74973276792973,0.0,0.1,0.0
7.0,1.381254501814329,-0.18369936139399362,0.17669649079965288,-0.016925748932017228,0.0024629115469941244,-0.0033298991898474883,30.264252154003838,21.21083652034036,10.750813980112554,0.0,0.1,0.0
7.01,1.3810852448688147,-0.1836747303634791,0.1766631917964332,-0.01692564015721835,0.0024632945417215734,-0.003329901451467309,30.264643361890503,21.212563937235497,10.75189521759745,0.0,0.1,0.0
7.0200000000000005,1.3809159890110592,-0.1836500955030297,0.17662989277059948,-0.016925531380252875,0.002463677533987641,-0.0033299037126608803,30.26503460932311,21.214291347247872,10.752976480387174,0.0,0.1,0.0
7.03,1.3807467342410844,-0.18362545681267003,0.17659659372215597,-0.016925422601120822,0.002464060523792278,-0.0033299059734282015,30.26542589630362,21.216018750376705,10.754057768484472,0.0,0.1,0.0
7.04,1.380577480558912,-0.18360081429242475,0.17656329465110693,-0.0169253138198222,0.002464443511135435,-0.0033299082337692725,30.26581722283394,21.217746146621206,10.7551390818921,0.0,0.1,0.0
7.05,1.3804082279645633,-0.18357616794231846,0.17652999555745663,-0.016925205036357024,0.0024648264960170636,-0.003329910493684093,30.266208588916054,21.219473535980615,10.756220420612818,0.0,0.1,0.0
7.0600000000000005,1.38023897645806,-0.18355151776237577,0.17649669644120933,-0.016925096250725313,0.0024652094784371145,-0.0033299127531726627,30.266599994551868,21.221200918454148,10.75730178464937,0.0,0.1,0.0
7.07,1.3800697260394243,-0.1835268637526213,0.17646339730236932,-0.01692498746292707,0.002465592458395539,-0.0033299150122349814,30.266991439743354,21.22292829404103,10.758383174004518,0.0,0.1,0.0
7.08,1.3799004767086773,-0.18350220591307967,0.17643009814094082,-0.016924878672962322,0.002465975435892287,-0.0033299172708710486,30.26738292449243,21.224655662740485,10.759464588681011,0.0,0.1,0.0
7.09,1.3797312284658412,-0.1834775442437755,0.1763967989569281,-0.016924769880831074,0.002466358410927311,-0.0033299195290808644,30.267774448801056,21.226383024551723,10.760546028681608,0.0,0.1,0.0
7.1000000000000005,1.379561981310937,-0.18345287874473337,0.17636349975033544,-0.016924661086533344,0.002466741383500561,-0.0033299217868644282,30.268166012671177,21.228110379473986,10.761627494009055,0.0,0.1,0.0
7.11,1.3793927352439868,-0.18342820941597796,0.1763302005211671,-0.01692455229006914,0.002467124353611988,-0.00332992404422174,30.268557616104726,21.229837727506492,10.762708984666112,0.0,0.1,0.0
7.12,1.3792234902650122,-0.18340353625753383,0.17629690126942732,-0.016924443491438488,0.0024675073212615433,-0.0033299263011527993,30.268949259103657,21.23156506864846,10.763790500655539,0.0,0.1,0.0
7.13,1.3790542463740347,-0.18337885926942563,0.1762636019951204,-0.01692433469064139,0.0024678902864491777,-0.0033299285576576057,30.269340941669903,21.23329240289912,10.764872041980084,0.0,0.1,0.0
7.140000000000001,1.3788850035710762,-0.18335417845167798,0.17623030269825057,-0.016924225887677863,0.002468273249174842,-0.003329930813736159,30.269732663805414,21.23501973025768,10.765953608642505,0.0,0.1,0.0
7.15,1.3787157618561585,-0.1833294938043155,0.1761970033788221,-0.016924117082547926,0.002468656209438488,-0.0033299330693884587,30.270124425512144,21.236747050723384,10.76703520064555,0.0,0.1,0.0
7.16,1.3785465212293029,-0.18330480532736282,0.17616370403683929,-0.016924008275251586,0.0024690391672400652,-0.003329935324614505,30.270516226792026,21.238474364295435,10.76811681799199,0.0,0.1,0.0
7.17,1.378377281690531,-0.18328011302084457,0.17613040467230634,-0.01692389946578886,0.002469422122579526,-0.0033299375794142976,30.27090806764701,21.240201670973075,10.769198460684567,0.0,0.1,0.0
7.18,1.378208043239865,-0.1832554168847853,0.17609710528522757,-0.016923790654159766,0.0024698050754568207,-0.0033299398337878357,30.271299948079037,21.24192897075551,10.770280128726045,0.0,0.1,0.0
7.19,1.3780388058773259,-0.18323071691920972,0.1760638058756072,-0.01692368184036431,0.0024701880258719004,-0.0033299420877351193,30.271691868090056,21.24365626364197,10.771361822119172,0.0,0.1,0.0
7.2,1.3778695696029357,-0.18320601312414242,0.1760305064434495,-0.016923573024402512,0.0024705709738247162,-0.003329944341256148,30.272083827682014,21.245383549631676,10.77244354086671,0.0,0.1,0.0
7.21,1.3777003344167162,-0.183181305499608,0.17599720698875876,-0.016923464206274382,0.0024709539193152187,-0.0033299465943509216,30.272475826856862,21.247110828723855,10.773525284971415,0.0,0.1,0.0
7.22,1.377531100318689,-0.18315659404563114,0.1759639075115392,-0.016923355385979937,0.0024713368623433592,-0.00332994884701944,30.272867865616533,21.248838100917727,10.774607054436046,0.0,0.1,0.0
7.23,1.3773618673088754,-0.1831318787622364,0.17593060801179514,-0.01692324656351919,0.002471719802909089,-0.003329951099261703,30.273259943962987,21.250565366212513,10.775688849263354,0.0,0.1,0.0
7.24,1.3771926353872974,-0.18310715964944846,0.17589730848953078,-0.016923137738892154,0.0024721027410123586,-0.0033299533510777095,30.273652061898154,21.252292624607435,10.7767706694561,0.0,0.1,0.0
7.25,1.3770234045539769,-0.1830824367072919,0.17586400894475043,-0.016923028912098844,0.0024724856766531185,-0.00332995560246746,30.274044219424,21.254019876101722,10.77785251501704,0.0,0.1,0.0
7.26,1.3768541748089351,-0.18305770993579137,0.17583070937745832,-0.016922920083139274,0.002472868609831321,-0.003329957853430954,30.27443641654247,21.25574712069459,10.778934385948933,0.0,0.1,0.0
7.2700000000000005,1.3766849461521937,-0.18303297933497148,0.17579740978765873,-0.016922811252013455,0.002473251540546916,-0.003329960103968191,30.274828653255494,21.257474358385256,10.78001628225453,0.0,0.1,0.0
7.28,1.3765157185837746,-0.1830082449048569,0.17576411017535593,-0.016922702418721406,0.0024736344687998546,-0.0033299623540791715,30.27522092956504,21.259201589172953,10.781098203936597,0.0,0.1,0.0
7.29,1.3763464921036994,-0.18298350664547222,0.17573081054055417,-0.016922593583263135,0.0024740173945900883,-0.003329964603763894,30.275613245473043,21.260928813056903,10.78218015099789,0.0,0.1,0.0
7.3,1.3761772667119898,-0.18295876455684207,0.17569751088325772,-0.016922484745638663,0.0024744003179175676,-0.003329966853022359,30.276005600981453,21.262656030036318,10.783262123441164,0.0,0.1,0.0
7.3100000000000005,1.3760080424086671,-0.18293401863899106,0.17566421120347084,-0.016922375905848,0.0024747832387822435,-0.003329969101854566,30.276397996092225,21.264383240110426,10.784344121269179,0.0,0.1,0.0
7.32,1.3758388191937536,-0.18290926889194387,0.17563091150119778,-0.016922267063891158,0.0024751661571840674,-0.0033299713502605147,30.276790430807292,21.26611044327845,10.785426144484694,0.0,0.1,0.0
7.33,1.3756695970672703,-0.18288451531572508,0.1755976117764428,-0.016922158219768155,0.00247554907312299,-0.0033299735982402047,30.27718290512864,21.267837639539614,10.786508193090466,0.0,0.1,0.0
7.34,1.3755003760292395,-0.18285975791035938,0.1755643120292102,-0.016922049373479,0.002475931986598962,-0.0033299758457936363,30.27757541905817,21.26956482889313,10.787590267089255,0.0,0.1,0.0
7.3500000000000005,1.3753311560796821,-0.18283499667587133,0.1755310122595042,-0.016921940525023712,0.002476314897611935,-0.0033299780929208086,30.27796797259786,21.271292011338232,10.788672366483821,0.0,0.1,0.0
7.36,1.3751619372186206,-0.1828102316122856,0.1754977124673291,-0.016921831674402303,0.00247669780616186,-0.003329980339621721,30.278360565749647,21.273019186874134,10.789754491276923,0.0,0.1,0.0
7.37,1.374992719446076,-0.1827854627196268,0.17546441265268914,-0.016921722821614787,0.002477080712248687,-0.0033299825858963744,30.27875319851549,21.274746355500067,10.790836641471314,0.0,0.1,0.0
7.38,1.3748235027620703,-0.1827606899979196,0.1754311128155886,-0.016921613966661173,0.0024774636158723684,-0.0033299848317447675,30.27914587089734,21.276473517215233,10.791918817069762,0.0,0.1,0.0
7.390000000000001,1.3746542871666252,-0.1827359134471886,0.1753978129560317,-0.016921505109541487,0.0024778465170328537,-0.0033299870771669004,30.279538582897143,21.278200672018876,10.793001018075023,0.0,0.1,0.0
7.4,1.3744850726597622,-0.18271113306745843,0.17536451307402276,-0.01692139625025573,0.002478229415730095,-0.003329989322162773,30.279931334516842,21.279927819910206,10.794083244489862,0.0,0.1,0.0
7.41,1.374315859241503,-0.18268634885875373,0.17533121316956599,-0.016921287388803923,0.002478612311964043,-0.003329991566732384,30.2803241257584,21.281654960888446,10.795165496317027,0.0,0.1,0.0
7.42,1.374146646911869,-0.18266156082109916,0.1752979132426657,-0.01692117852518608,0.0024789952057346484,-0.0033299938108757345,30.280716956623763,21.28338209495282,10.79624777355929,0.0,0.1,0.0
7.43,1.3739774356708825,-0.18263676895451933,0.1752646132933261,-0.01692106965940221,0.0024793780970418624,-0.0033299960545928233,30.281109827114882,21.28510922210254,10.797330076219408,0.0,0.1,0.0
7.44,1.3738082255185646,-0.18261197325903886,0.1752313133215515,-0.016920960791452333,0.002479760985885636,-0.0033299982978836507,30.281502737233705,21.28683634233684,10.798412404300139,0.0,0.1,0.0
7.45,1.3736390164549372,-0.18258717373468242,0.17519801332734616,-0.01692085192133646,0.00248014387226592,-0.003330000540748216,30.28189568698219,21.288563455654938,10.799494757804245,0.0,0.1,0.0
7.46,1.3734698084800219,-0.1825623703814746,0.17516471331071432,-0.016920743049054606,0.0024805267561826654,-0.003330002783186519,30.28228867636229,21.290290562056043,10.80057713673449,0.0,0.1,0.0
7.47,1.3733006015938403,-0.1825375631994401,0.17513141327166026,-0.016920634174606784,0.002480909637635824,-0.003330005025198559,30.28268170537594,21.292017661539393,10.801659541093631,0.0,0.1,0.0
7.48,1.3731313957964142,-0.1825127521886035,0.17509811321018823,-0.016920525297993004,0.0024812925166253453,-0.0033300072667843367,30.283074774025117,21.293744754104196,10.80274197088443,0.0,0.1,0.0
7.49,1.372962191087765,-0.18248793734898944,0.17506481312630248,-0.01692041641921329,0.0024816753931511813,-0.003330009507943851,30.28346788231175,21.295471839749688,10.803824426109651,0.0,0.1,0.0
7.5,1.3727929874679148,-0.1824631186806226,0.1750315130200073,-0.016920307538267645,0.0024820582672132833,-0.003330011748677102,30.283861030237812,21.297198918475075,10.804906906772052,0.0,0.1,0.0
7.51,1.3726237849368847,-0.18243829618352758,0.17499821289130696,-0.01692019865515609,0.0024824411388116013,-0.0033300139889840892,30.284254217805252,21.29892599027958,10.8059894128744,0.0,0.1,0.0
7.5200000000000005,1.372454583494697,-0.18241346985772905,0.17496491274020567,-0.016920089769878636,0.0024828240079460867,-0.0033300162288648124,30.284647445016,21.300653055162435,10.807071944419452,0.0,0.1,0.0
7.53,1.3722853831413728,-0.18238863970325161,0.17493161256670775,-0.0169199808824353,0.0024832068746166907,-0.003330018468319271,30.28504071187204,21.30238011312285,10.808154501409977,0.0,0.1,0.0
7.54,1.3721161838769342,-0.18236380572011993,0.17489831237081743,-0.01691987199282609,0.002483589738823364,-0.0033300207073474657,30.285434018375316,21.304107164160047,10.809237083848728,0.0,0.1,0.0
7.55,1.3719469857014026,-0.18233896790835863,0.174865012152539,-0.016919763101051026,0.002483972600566058,-0.003330022945949395,30.285827364527773,21.30583420827325,10.810319691738476,0.0,0.1,0.0
7.5600000000000005,1.3717777886147995,-0.18231412626799237,0.17483171191187669,-0.01691965420711012,0.0024843554598447232,-0.0033300251841250593,30.286220750331367,21.307561245461685,10.811402325081977,0.0,0.1,0.0
7.57,1.3716085926171468,-0.18228928079904577,0.17479841164883478,-0.016919545311003384,0.002484738316659311,-0.0033300274218744583,30.286614175788063,21.309288275724555,10.812484983881998,0.0,0.1,0.0
7.58,1.3714393977084662,-0.1822644315015435,0.17476511136341755,-0.016919436412730835,0.002485121171009772,-0.0033300296591975915,30.287007640899816,21.31101529906109,10.813567668141305,0.0,0.1,0.0
7.59,1.3712702038887794,-0.18223957837551016,0.17473181105562924,-0.016919327512292484,0.0024855040228960574,-0.0033300318960944584,30.287401145668568,21.31274231547052,10.814650377862652,0.0,0.1,0.0
7.6000000000000005,1.3711010111581077,-0.18221472142097045,0.1746985107254741,-0.016919218609688345,0.0024858868723181184,-0.0033300341325650596,30.28779469009627,21.314469324952057,10.815733113048811,0.0,0.1,0.0
7.61,1.3709318195164732,-0.18218986063794898,0.1746652103729564,-0.016919109704918434,0.0024862697192759055,-0.0033300363686093936,30.28818827418489,21.316196327504915,10.81681587370254,0.0,0.1,0.0
7.62,1.3707626289638972,-0.18216499602647038,0.17463190999808043,-0.016919000797982767,0.0024866525637693704,-0.003330038604227461,30.288581897936393,21.31792332312832,10.817898659826612,0.0,0.1,0.0
7.63,1.3705934395004016,-0.18214012758655931,0.17459860960085044,-0.016918891888881352,0.0024870354057984633,-0.0033300408394192614,30.288975561352707,21.319650311821498,10.81898147142378,0.0,0.1,0.0
7.640000000000001,1.370424251126008,-0.1821152553182404,0.1745653091812707,-0.01691878297761421,0.0024874182453631355,-0.003330043074184794,30.289369264435813,21.32137729358366,10.820064308496816,0.0,0.1,0.0
7.65,1.370255063840738,-0.1820903792215383,0.17453200873934543,-0.016918674064181346,0.0024878010824633382,-0.003330045308524059,30.28976300718765,21.323104268414028,10.821147171048478,0.0,0.1,0.0
7.66,1.3700858776446132,-0.18206549929647772,0.17449870827507893,-0.01691856514858278,0.002488183917099022,-0.0033300475424370563,30.290156789610183,21.32483123631183,10.822230059081535,0.0,0.1,0.0
7.67,1.3699166925376554,-0.1820406155430832,0.17446540778847547,-0.016918456230818526,0.0024885667492701383,-0.0033300497759237847,30.290550611705374,21.326558197276277,10.823312972598753,0.0,0.1,0.0
7.68,1.3697475085198862,-0.18201572796137946,0.1744321072795393,-0.016918347310888596,0.0024889495789766377,-0.0033300520089842452,30.29094447347516,21.32828515130659,10.824395911602894,0.0,0.1,0.0
7.69,1.3695783255913272,-0.1819908365513911,0.17439880674827468,-0.016918238388793007,0.002489332406218472,-0.0033300542416184365,30.29133837492152,21.33001209840199,10.825478876096723,0.0,0.1,0.0
7.7,1.3694091437520002,-0.1819659413131428,0.17436550619468585,-0.01691812946453177,0.002489715230995591,-0.0033300564738263584,30.291732316046396,21.3317390385617,10.826561866083008,0.0,0.1,0.0
7.71,1.3692399630019267,-0.1819410422466592,0.17433220561877713,-0.0169180205381049,0.0024900980533079466,-0.003330058705608011,30.292126296851762,21.333465971784932,10.827644881564511,0.0,0.1,0.0
7.72,1.3690707833411286,-0.18191613935196493,0.17429890502055273,-0.01691791160951241,0.0024904808731554895,-0.003330060936963394,30.29252031733955,21.335192898070915,10.828727922544,0.0,0.1,0.0
7.73,1.3689016047696272,-0.1818912326290847,0.17426560440001695,-0.016917802678754312,0.0024908636905381708,-0.003330063167892507,30.29291437751174,21.336919817418863,10.829810989024244,0.0,0.1,0.0
7.74,1.3687324272874444,-0.18186632207804307,0.17423230375717402,-0.016917693745830624,0.0024912465054559413,-0.00333006539839535,30.293308477370285,21.338646729827996,10.830894081007997,0.0,0.1,0.0
7.75,1.3685632508946017,-0.18184140769886475,0.17419900309202824,-0.01691758481074136,0.002491629317908752,-0.003330067628471922,30.29370261691714,21.340373635297535,10.831977198498041,0.0,0.1,0.0
7.76,1.368394075591121,-0.18181648949157436,0.17416570240458384,-0.01691747587348653,0.002492012127896554,-0.003330069858122223,30.294096796154264,21.3421005338267,10.833060341497134,0.0,0.1,0.0
7.7700000000000005,1.3682249013770238,-0.18179156745619657,0.1741324016948451,-0.016917366934066154,0.002492394935419298,-0.003330072087346253,30.294491015083622,21.343827425414702,10.834143510008039,0.0,0.1,0.0
7.78,1.3680557282523316,-0.18176664159275605,0.17409910096281625,-0.01691725799248024,0.0024927777404769357,-0.0033300743161440117,30.294885273707163,21.345554310060773,10.83522670403353,0.0,0.1,0.0
7.79,1.3678865562170663,-0.1817417119012774,0.1740658002085016,-0.016917149048728805,0.002493160543069418,-0.0033300765445154986,30.295279572026857,21.34728118776412,10.836309923576374,0.0,0.1,0.0
7.8,1.3677173852712496,-0.1817167783817853,0.1740324994319054,-0.01691704010281186,0.002493543343196695,-0.0033300787724607132,30.295673910044655,21.349008058523978,10.837393168639336,0.0,0.1,0.0
7.8100000000000005,1.367548215414903,-0.1816918410343044,0.1739991986330319,-0.016916931154729423,0.0024939261408587184,-0.003330080999979656,30.296068287762527,21.350734922339555,10.83847643922518,0.0,0.1,0.0
7.82,1.367379046648048,-0.1816668998588594,0.17396589781188534,-0.016916822204481506,0.002494308936055439,-0.003330083227072326,30.29646270518241,21.352461779210067,10.839559735336678,0.0,0.1,0.0
7.83,1.3672098789707066,-0.18164195485547488,0.17393259696847005,-0.016916713252068123,0.0024946917287868076,-0.0033300854537387232,30.296857162306296,21.354188629134736,10.840643056976596,0.0,0.1,0.0
7.84,1.3670407123829003,-0.18161700602417552,0.17389929610279023,-0.01691660429748929,0.002495074519052776,-0.003330087679978847,30.297251659136116,21.355915472112788,10.8417264041477,0.0,0.1,0.0
7.8500000000000005,1.3668715468846506,-0.18159205336498596,0.1738659952148502,-0.016916495340745012,0.0024954573068532945,-0.0033300899057926974,30.29764619567386,21.357642308143433,10.842809776852764,0.0,0.1,0.0
7.86,1.3667023824759794,-0.1815670968779309,0.17383269430465415,-0.016916386381835315,0.0024958400921883143,-0.0033300921311802743,30.298040771921457,21.359369137225897,10.843893175094546,0.0,0.1,0.0
7.87,1.3665332191569084,-0.18154213656303497,0.1737993933722064,-0.01691627742076021,0.0024962228750577864,-0.003330094356141577,30.29843538788089,21.361095959359393,10.844976598875824,0.0,0.1,0.0
7.88,1.3663640569274589,-0.18151717242032284,0.1737660924175112,-0.016916168457519705,0.0024966056554616618,-0.0033300965806766056,30.29883004355412,21.362822774543144,10.846060048199366,0.0,0.1,0.0
7.890000000000001,1.3661948957876529,-0.18149220444981912,0.1737327914405728,-0.016916059492113816,0.0024969884333998914,-0.0033300988047853595,30.299224738943092,21.36454958277636,10.847143523067936,0.0,0.1,0.0
7.9,1.3660257357375118,-0.18146723265154852,0.17369949044139546,-0.01691595052454256,0.0024973712088724263,-0.0033301010284678386,30.299619474049784,21.366276384058267,10.848227023484306,0.0,0.1,0.0
7.91,1.3658565767770576,-0.18144225702553565,0.17366618941998346,-0.016915841554805952,0.002497753981879217,-0.0033301032517240427,30.30001424887616,21.368003178388083,10.849310549451241,0.0,0.1,0.0
7.92,1.3656874189063115,-0.18141727757180523,0.17363288837634108,-0.016915732582904002,0.0024981367524202153,-0.003330105474553971,30.300409063424173,21.369729965765032,10.850394100971515,0.0,0.1,0.0
7.930000000000001,1.3655182621252955,-0.18139229429038187,0.17359958731047254,-0.01691562360883673,0.002498519520495372,-0.0033301076969576237,30.300803917695784,21.371456746188322,10.851477678047894,0.0,0.1,0.0
7.94,1.365349106434031,-0.18136730718129024,0.17356628622238213,-0.01691551463260414,0.002498902286104638,-0.0033301099189350005,30.301198811692963,21.373183519657175,10.852561280683156,0.0,0.1,0.0
7.95,1.36517995183254,-0.18134231624455502,0.1735329851120741,-0.01691540565420625,0.002499285049247964,-0.003330112140486101,30.30159374541767,21.374910286170813,10.853644908880058,0.0,0.1,0.0
7.96,1.365010798320844,-0.18131732148020083,0.1734996839795527,-0.01691529667364308,0.002499667809925302,-0.0033301143616109247,30.30198871887186,21.37663704572845,10.854728562641382,0.0,0.1,0.0
7.97,1.3648416458989643,-0.18129232288825237,0.17346638282482224,-0.016915187690914636,0.0025000505681366013,-0.003330116582309472,30.302383732057507,21.378363798329307,10.85581224196989,0.0,0.1,0.0
7.98,1.364672494566923,-0.18126732046873426,0.17343308164788693,-0.016915078706020936,0.0025004333238818144,-0.003330118802581742,30.302778784976578,21.3800905439726,10.856895946868356,0.0,0.1,0.0
7.99,1.3645033443247416,-0.1812423142216712,0.17339978044875107,-0.016914969718961993,0.0025008160771608917,-0.0033301210224277343,30.303173877631025,21.38181728265754,10.85797967733955,0.0,0.1,0.0
8.0,1.364334195172442,-0.18121730414708784,0.1733664792274189,-0.016914860729737823,0.0025011988279737846,-0.003330123241847449,30.303569010022827,21.383544014383364,10.85906343338624,0.0,0.1,0.0
8.01,1.3641650471100453,-0.18119229024500885,0.1733331779838947,-0.016914751738348437,0.0025015815763204437,-0.003330125460840886,30.30396418215392,21.385270739149274,10.8601472150112,0.0,0.1,0.0
8.02,1.3639959001375734,-0.18116727251545886,0.17329987671818273,-0.01691464274479385,0.0025019643222008196,-0.0033301276794080446,30.304359394026314,21.38699745695449,10.861231022217204,0.0,0.1,0.0
8.03,1.3638267542550482,-0.18114225095846256,0.17326657543028723,-0.016914533749074076,0.002502347065614864,-0.0033301298975489243,30.304754645641932,21.388724167798237,10.86231485500702,0.0,0.1,0.0
8.040000000000001,1.3636576094624913,-0.18111722557404464,0.1732332741202125,-0.01691442475118913,0.002502729806562528,-0.0033301321152635257,30.305149937002753,21.390450871679725,10.863398713383418,0.0,0.1,0.0
8.05,1.363488465759924,-0.1810921963622297,0.17319997278796279,-0.01691431575113902,0.0025031125450437623,-0.0033301343325518474,30.305545268110738,21.392177568598175,10.864482597349172,0.0,0.1,0.0
8.06,1.3633193231473681,-0.18106716332304246,0.17316667143354234,-0.01691420674892377,0.0025034952810585177,-0.0033301365494138903,30.30594063896787,21.39390425855281,10.86556650690705,0.0,0.1,0.0
8.07,1.3631501816248455,-0.18104212645650755,0.17313337005695542,-0.016914097744543388,0.0025038780146067457,-0.003330138765849653,30.306336049576107,21.39563094154283,10.866650442059834,0.0,0.1,0.0
8.08,1.3629810411923775,-0.1810170857626497,0.17310006865820632,-0.01691398873799789,0.002504260745688397,-0.003330140981859136,30.306731499937406,21.397357617567472,10.867734402810285,0.0,0.1,0.0
8.09,1.362811901849986,-0.18099204124149346,0.17306676723729927,-0.016913879729287287,0.0025046434743034225,-0.0033301431974423388,30.307126990053728,21.399084286625943,10.86881838916118,0.0,0.1,0.0
8.1,1.3626427635976928,-0.1809669928930636,0.17303346579423856,-0.016913770718411592,0.0025050262004517733,-0.003330145412599261,30.307522519927062,21.400810948717464,10.869902401115295,0.0,0.1,0.0
8.11,1.362473626435519,-0.18094194071738473,0.17300016432902843,-0.016913661705370824,0.0025054089241334006,-0.003330147627329902,30.307918089559358,21.402537603841257,10.870986438675395,0.0,0.1,0.0
8.120000000000001,1.3623044903634869,-0.18091688471448156,0.17296686284167315,-0.016913552690164996,0.002505791645348255,-0.0033301498416342624,30.30831369895259,21.40426425199653,10.872070501844261,0.0,0.1,0.0
8.13,1.3621353553816176,-0.18089182488437874,0.172933561332177,-0.01691344367279412,0.002506174364096288,-0.003330152055512341,30.30870934810872,21.405990893182505,10.873154590624658,0.0,0.1,0.0
8.14,1.361966221489933,-0.18086676122710094,0.17290025980054424,-0.01691333465325821,0.0025065570803774508,-0.003330154268964138,30.309105037029717,21.4077175273984,10.874238705019366,0.0,0.1,0.0
8.15,1.3617970886884547,-0.1808416937426728,0.1728669582467791,-0.01691322563155728,0.0025069397941916934,-0.0033301564819896534,30.309500765717544,21.409444154643424,10.875322845031159,0.0,0.1,0.0
8.16,1.3616279569772045,-0.18081662243111904,0.17283365667088588,-0.016913116607691344,0.0025073225055389677,-0.003330158694588886,30.309896534174182,21.411170774916812,10.876407010662804,0.0,0.1,0.0
