NO_OF_FRAMES,3866,,,,,,,,,,,,,,
NO_OF_CAMERAS,6,,,,,,,,,,,,,,
NO_OF_BODIES,1,,,,,,,,,,,,,,
FREQUENCY,100,,,,,,,,,,,,,,
NO_OF_ANALOG,0,,,,,,,,,,,,,,
ANALOG_FREQUENCY,0,,,,,,,,,,,,,,
DESCRIPTION,--,,,,,,,,,,,,,,
TIME_STAMP,"2025-03-12, 21:18:58.117",11536.53549,,,,,,,,,,,,,
DATA_INCLUDED,6D,,,,,,,,,,,,,,
BODY_NAMES,z-axis,,,,,,,,,,,,,,
BODY_FILTERS,No filter,,,,,,,,,,,,,,
TRANSLATION_ORIGIN,Global,,,,,,,,,,,,,,
ROTATION_ORIGIN,Global,,,,,,,,,,,,,,
z-axis X,Y,Z,Roll,Pitch,Yaw,Residual,Rot[0],Rot[1],Rot[2],Rot[3],Rot[4],Rot[5],Rot[6],Rot[7],Rot[8]
1185.27832,-87.75437,1113.10108,-0.03797,-0.0211,0.00553,0.01444,1,0.0001,0.00037,-0.0001,1,-0.00066,-0.00037,0.00066,1
1185.27566,-87.92047,1113.1025,-0.0313,-0.00391,0.00848,0.00652,1,0.00015,0.00007,-0.00015,1,-0.00055,-0.00007,0.00055,1
1185.23897,-88.07283,1113.10399,-0.02347,0.01344,0.01418,0.01735,1,0.00025,-0.00023,-0.00025,1,-0.00041,0.00023,0.00041,1
1185.21815,-88.21656,1113.11686,-0.03385,0.01036,0.00782,0.00609,1,0.00014,-0.00018,-0.00014,1,-0.00059,0.00018,0.00059,1
1185.23002,-88.35225,1113.09687,-0.04479,0.00816,0.01134,0.01395,1,0.0002,-0.00014,-0.0002,1,-0.00078,0.00014,0.00078,1
1185.20255,-88.49045,1113.10427,-0.04427,0.02796,0.01418,0.00917,1,0.00025,-0.00049,-0.00025,1,-0.00077,0.00049,0.00077,1
1185.20244,-88.5958,1113.10252,-0.03833,0.02916,0.00179,0.01392,1,0.00003,-0.00051,-0.00003,1,-0.00067,0.00051,0.00067,1
1185.21153,-88.71765,1113.08895,-0.03533,0.02359,0.00844,0.01609,1,0.00015,-0.00041,-0.00015,1,-0.00062,0.00041,0.00062,1
1185.17196,-88.84393,1113.10422,-0.03179,0.03421,0.00269,0.01691,1,0.00005,-0.0006,-0.00005,1,-0.00055,0.0006,0.00055,1
1185.13799,-88.97659,1113.09435,-0.01245,0.02668,-0.00112,0.01953,1,-0.00002,-0.00047,0.00002,1,-0.00022,0.00047,0.00022,1
1185.13308,-89.10236,1113.09069,-0.00881,0.02378,0.00098,0.01658,1,0.00002,-0.00041,-0.00002,1,-0.00015,0.00041,0.00015,1
1185.09685,-89.23164,1113.09072,-0.00732,0.04641,-0.00207,0.01894,1,-0.00004,-0.00081,0.00004,1,-0.00013,0.00081,0.00013,1
1185.05337,-89.3833,1113.09171,-0.01109,0.00744,-0.00314,0.02095,1,-0.00005,-0.00013,0.00005,1,-0.00019,0.00013,0.00019,1
1185.02575,-89.54418,1113.08834,0.00123,0.03086,-0.00782,0.0171,1,-0.00014,-0.00054,0.00014,1,0.00002,0.00054,-0.00002,1
1185.00153,-89.69953,1113.08506,0.00886,0.03752,-0.01792,0.03431,1,-0.00031,-0.00065,0.00031,1,0.00015,0.00065,-0.00015,1
